"layer","xmin","xmax","ymin","ymax","fill","PANEL","group","colour","linewidth","linetype","alpha","x","y","xend","yend","label","nudge_x","nudge_y","family","size","angle","hjust","vjust","fontface","lineheight","yintercept"
10,,,,,,"1",-1,"black",,,,23.457465177852,-0.0736925317245683,,,"4%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,28.4603430413261,-0.0736925317245683,,,"6%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,34.115920340739,-0.0736925317245683,,,"5%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,40.839760561759,-0.0736925317245683,,,"8%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,46.7836997812824,-0.0736925317245683,,,"4%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,50.3614596523541,-0.0736925317245683,,,"4%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,53.3319903303787,-0.0736925317245683,,,"2%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,55.9876827443306,-0.0736925317245683,,,"3%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,58.2019109013468,-0.0736925317245683,,,"1%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,61.2052492229769,-0.0736925317245683,,,"5%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,64.3628410268217,-0.0736925317245683,,,"2%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,66.1804995970991,-0.0736925317245683,,,"2%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,68.6474041671463,-0.0736925317245683,,,"3%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,75.8340048348106,-0.0736925317245683,,,"11%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,83.9766317485899,-0.0736925317245683,,,"5%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,88.1432024864741,-0.0736925317245683,,,"3%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,91.3307240704501,-0.0736925317245683,,,"3%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,94.1913203637619,-0.0736925317245683,,,"3%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,96.4009439392195,-0.0736925317245683,,,"2%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,97.9026131000345,-0.0736925317245683,,,"1%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,98.9915966386555,-0.0736925317245683,,,"1%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
10,,,,,,"1",-1,"black",,,,99.7271785426499,-0.0736925317245683,,,"1%",0,0,"",2.3,90,0.5,0.5,"1",1.2,
11,,,,,,"1",-1,"gray50",0.3,"dashed",,,,,,,,,,,,,,,,0.44088868424082
12,,,,,,"1",-1,"gray50",,,,97,0.44088868424082,,,"Avg.",0,0,"",2.5,0,1,-0.5,"1",1.2,
13,60,61.1511453896627,1.10538797586852,1.19750364052424,"black","1",-1,"grey",0.5,"1","0.1",,,,,,,,,,,,,,,
14,,,,,,"1",-1,"black",,,,62.1511453896627,1.15144580819638,,,"= 1 recognition per 1,000 research academics",0,0,"",2.5,0,0,0.5,"1",1.2,
15,80,84,1.56596629914708,1.65808196380279,"#1A237E","1",-1,,0.5,"1","0.4",,,,,,,,,,,,,,,
16,80,84,1.47385063449137,1.56596629914708,"#8B4577","1",-1,,0.5,"1","0.4",,,,,,,,,,,,,,,
17,80,84,1.38173496983566,1.47385063449137,"#00A5A5","1",-1,,0.5,"1","0.4",,,,,,,,,,,,,,,
18,80,84,1.28961930517995,1.38173496983566,"#E7298A","1",-1,,0.5,"1","0.4",,,,,,,,,,,,,,,
19,,,,,,"1",-1,"#1A237E",1,"1",,84,1.56596629914708,,1.65808196380279,,,,,,,,,,,
20,,,,,,"1",-1,"#8B4577",1,"1",,84,1.47385063449137,,1.56596629914708,,,,,,,,,,,
21,,,,,,"1",-1,"#00A5A5",1,"1",,84,1.38173496983566,,1.47385063449137,,,,,,,,,,,
22,,,,,,"1",-1,"#E7298A",1,"1",,84,1.28961930517995,,1.38173496983566,,,,,,,,,,,
23,,,,,,"1",-1,"black",,,,85,1.61202413147493,,,"Math & Phys. sci",,,"",2.5,0,0,0.5,"1",1.2,
24,,,,,,"1",-1,"black",,,,85,1.51990846681922,,,"Applied sci",,,"",2.5,0,0,0.5,"1",1.2,
25,,,,,,"1",-1,"black",,,,85,1.42779280216351,,,"Life & Health",,,"",2.5,0,0,0.5,"1",1.2,
26,,,,,,"1",-1,"black",,,,85,1.3356771375078,,,"Social sci",,,"",2.5,0,0,0.5,"1",1.2,
27,,,,,,"1",-1,"black",,,,85,1.6857166631995,,,"Broad fields",,,"",2.8,0,0,0.5,"bold",1.2,
