"layer","xmin","xmax","ymin","ymax","fill","PANEL","group","colour","linewidth","linetype","alpha","x","y","xend","yend","label","nudge_x","nudge_y","family","size","angle","hjust","vjust","fontface","lineheight","yintercept"
15,80,84,10.6242998352554,11.2492586490939,"#1A237E","1",-1,,0.5,"1","0.4",,,,,,,,,,,,,,,
16,80,84,9.99934102141681,10.6242998352554,"#8B4577","1",-1,,0.5,"1","0.4",,,,,,,,,,,,,,,
17,80,84,9.37438220757826,9.99934102141681,"#00A5A5","1",-1,,0.5,"1","0.4",,,,,,,,,,,,,,,
18,80,84,8.74942339373971,9.37438220757826,"#E7298A","1",-1,,0.5,"1","0.4",,,,,,,,,,,,,,,
19,,,,,,"1",-1,"#1A237E",1,"1",,84,10.6242998352554,,11.2492586490939,,,,,,,,,,,
20,,,,,,"1",-1,"#8B4577",1,"1",,84,9.99934102141681,,10.6242998352554,,,,,,,,,,,
21,,,,,,"1",-1,"#00A5A5",1,"1",,84,9.37438220757826,,9.99934102141681,,,,,,,,,,,
22,,,,,,"1",-1,"#E7298A",1,"1",,84,8.74942339373971,,9.37438220757826,,,,,,,,,,,
23,,,,,,"1",-1,"black",,,,85,10.9367792421746,,,"Math & Phys. sci",,,"",2.5,0,0,0.5,"1",1.2,
24,,,,,,"1",-1,"black",,,,85,10.3118204283361,,,"Applied sci",,,"",2.5,0,0,0.5,"1",1.2,
25,,,,,,"1",-1,"black",,,,85,9.68686161449753,,,"Life & Health",,,"",2.5,0,0,0.5,"1",1.2,
26,,,,,,"1",-1,"black",,,,85,9.06190280065898,,,"Social sci",,,"",2.5,0,0,0.5,"1",1.2,
27,,,,,,"1",-1,"black",,,,85,11.4367462932455,,,"Broad fields",,,"",2.8,0,0,0.5,"bold",1.2,
