"layer","xmin","xmax","ymin","ymax","fill","PANEL","group","colour","linewidth","linetype","alpha","x","y","xend","yend","label","nudge_x","nudge_y","family","size","angle","hjust","vjust","fontface","lineheight","yintercept"
3,,,,,,"1",1,"#8B4577",0.4,"1",,29.894094624151,0,29.894094624151,2.70061728395062,,,,,,,,,,,
3,,,,,,"1",1,"#8B4577",0.4,"1",,31.3859790491539,0,31.3859790491539,2.29779411764706,,,,,,,,,,,
3,,,,,,"1",2,"#00A5A5",0.4,"1",,32.6384252331069,0,32.6384252331069,1.98209718670077,,,,,,,,,,,
3,,,,,,"1",4,"gray50",0.4,"1",,34.4388166225394,0,34.4388166225394,1.75724048161406,,,,,,,,,,,
3,,,,,,"1",1,"#8B4577",0.4,"1",,37.9762864049729,0,37.9762864049729,1.60721285770286,,,,,,,,,,,
3,,,,,,"1",2,"#00A5A5",0.4,"1",,40.9128582940025,0,40.9128582940025,1.4842557913719,,,,,,,,,,,
3,,,,,,"1",1,"#8B4577",0.4,"1",,49.211465408081,0,49.211465408081,1.36372127778816,,,,,,,,,,,
3,,,,,,"1",5,"#E7298A",0.4,"1",,55.3735466789456,0,55.3735466789456,1.20724346076459,,,,,,,,,,,
3,,,,,,"1",1,"#8B4577",0.4,"1",,60.5226200069069,0,60.5226200069069,0.941028858218319,,,,,,,,,,,
3,,,,,,"1",2,"#00A5A5",0.4,"1",,62.3575457580292,0,62.3575457580292,0.872515753756665,,,,,,,,,,,
3,,,,,,"1",1,"#8B4577",0.4,"1",,64.7323586969034,0,64.7323586969034,0.839251129761136,,,,,,,,,,,
3,,,,,,"1",1,"#8B4577",0.4,"1",,68.2986071140785,0,68.2986071140785,0.788954635108481,,,,,,,,,,,
3,,,,,,"1",1,"#8B4577",0.4,"1",,70.0494992517555,0,70.0494992517555,0.780089153046062,,,,,,,,,,,
3,,,,,,"1",5,"#E7298A",0.4,"1",,73.1483826407275,0,73.1483826407275,0.387992648560343,,,,,,,,,,,
3,,,,,,"1",5,"#E7298A",0.4,"1",,84.4227005870842,0,84.4227005870842,0.210970464135021,,,,,,,,,,,
3,,,,,,"1",5,"#E7298A",0.4,"1",,84.9683435017843,0,84.9683435017843,0.188536953242836,,,,,,,,,,,
3,,,,,,"1",1,"#8B4577",0.4,"1",,88.0211810751698,0,88.0211810751698,0.117785630153121,,,,,,,,,,,
3,,,,,,"1",5,"#E7298A",0.4,"1",,88.9985035109934,0,88.9985035109934,0.0459453250631748,,,,,,,,,,,
3,,,,,,"1",5,"#E7298A",0.4,"1",,94.0094393921952,0,94.0094393921952,0,,,,,,,,,,,
