subfield_id,year,is_article,cite_bucket,n_works,n_cited_any,n_cited_c4,n_cited_c7,n_cited_c10,n_front_c4,n_app_c4,sum_pat_c4,sum_pat_c7
-1,1900,0,0,49833,0,0,0,0,0,0,0,0
-1,1900,0,1,118,0,0,0,0,0,0,0,0
-1,1900,0,10,9,0,0,0,0,0,0,0,0
-1,1900,0,50,1,0,0,0,0,0,0,0,0
-1,1900,1,0,7387,18,18,5,0,11,18,150,15
-1,1900,1,1,152,1,1,0,0,1,1,4,0
-1,1900,1,10,3,0,0,0,0,0,0,0,0
-1,1901,0,0,33538,0,0,0,0,0,0,0,0
-1,1901,0,1,117,0,0,0,0,0,0,0,0
-1,1901,0,10,8,0,0,0,0,0,0,0,0
-1,1901,1,0,6707,16,16,9,0,9,16,131,33
-1,1901,1,1,195,6,6,5,0,3,6,53,15
-1,1901,1,10,3,0,0,0,0,0,0,0,0
-1,1901,1,50,1,0,0,0,0,0,0,0,0
-1,1902,0,0,33553,0,0,0,0,0,0,0,0
-1,1902,0,1,132,0,0,0,0,0,0,0,0
-1,1902,0,10,6,1,1,0,0,1,1,9,0
-1,1902,1,0,7049,4,4,1,0,3,4,11,1
-1,1902,1,1,191,0,0,0,0,0,0,0,0
-1,1902,1,10,7,0,0,0,0,0,0,0,0
-1,1903,0,0,31928,0,0,0,0,0,0,0,0
-1,1903,0,1,116,0,0,0,0,0,0,0,0
-1,1903,0,10,4,0,0,0,0,0,0,0,0
-1,1903,0,50,3,0,0,0,0,0,0,0,0
-1,1903,1,0,7295,14,14,4,0,5,14,37,5
-1,1903,1,1,195,1,1,0,0,0,1,1,0
-1,1903,1,10,4,0,0,0,0,0,0,0,0
-1,1904,0,0,34914,0,0,0,0,0,0,0,0
-1,1904,0,1,123,0,0,0,0,0,0,0,0
-1,1904,0,10,2,0,0,0,0,0,0,0,0
-1,1904,0,50,1,0,0,0,0,0,0,0,0
-1,1904,1,0,7542,13,13,5,0,7,13,26,7
-1,1904,1,1,178,7,7,3,0,6,7,11,3
-1,1904,1,10,4,0,0,0,0,0,0,0,0
-1,1904,1,50,1,0,0,0,0,0,0,0,0
-1,1905,0,0,45860,0,0,0,0,0,0,0,0
-1,1905,0,1,144,0,0,0,0,0,0,0,0
-1,1905,0,10,7,0,0,0,0,0,0,0,0
-1,1905,1,0,7555,4,4,1,0,1,4,14,6
-1,1905,1,1,185,2,2,1,0,1,2,2,1
-1,1905,1,10,2,0,0,0,0,0,0,0,0
-1,1905,1,50,1,0,0,0,0,0,0,0,0
-1,1906,0,0,36313,0,0,0,0,0,0,0,0
-1,1906,0,1,139,0,0,0,0,0,0,0,0
-1,1906,0,10,7,0,0,0,0,0,0,0,0
-1,1906,1,0,7625,6,6,0,0,5,6,25,0
-1,1906,1,1,206,1,1,0,0,0,1,12,0
-1,1906,1,10,3,0,0,0,0,0,0,0,0
-1,1906,1,50,2,0,0,0,0,0,0,0,0
-1,1907,0,0,37190,0,0,0,0,0,0,0,0
-1,1907,0,1,122,0,0,0,0,0,0,0,0
-1,1907,0,10,4,0,0,0,0,0,0,0,0
-1,1907,1,0,8096,7,7,1,0,5,7,12,2
-1,1907,1,1,207,1,1,0,0,1,1,5,0
-1,1907,1,10,1,0,0,0,0,0,0,0,0
-1,1908,0,0,40860,1,1,1,0,1,1,192,192
-1,1908,0,1,126,1,1,0,0,0,1,1,0
-1,1908,0,10,7,0,0,0,0,0,0,0,0
-1,1908,0,50,1,0,0,0,0,0,0,0,0
-1,1908,1,0,7630,3,3,2,0,2,3,7,3
-1,1908,1,1,217,2,2,1,0,0,2,2,1
-1,1908,1,10,4,0,0,0,0,0,0,0,0
-1,1909,0,0,43699,0,0,0,0,0,0,0,0
-1,1909,0,1,155,0,0,0,0,0,0,0,0
-1,1909,0,10,10,0,0,0,0,0,0,0,0
-1,1909,1,0,7865,10,10,1,0,6,10,21,1
-1,1909,1,1,265,1,1,0,0,0,1,2,0
-1,1909,1,10,4,0,0,0,0,0,0,0,0
-1,1909,1,50,1,0,0,0,0,0,0,0,0
-1,1910,0,0,51703,1,1,1,0,1,1,1,1
-1,1910,0,1,123,0,0,0,0,0,0,0,0
-1,1910,0,10,4,0,0,0,0,0,0,0,0
-1,1910,0,50,1,0,0,0,0,0,0,0,0
-1,1910,1,0,8720,2,2,0,0,1,2,7,0
-1,1910,1,1,238,3,3,2,0,0,3,3,2
-1,1910,1,10,4,1,1,1,1,0,1,2,2
-1,1910,1,50,2,0,0,0,0,0,0,0,0
-1,1911,0,0,43349,0,0,0,0,0,0,0,0
-1,1911,0,1,173,0,0,0,0,0,0,0,0
-1,1911,0,10,8,0,0,0,0,0,0,0,0
-1,1911,1,0,8418,7,7,4,0,3,7,22,7
-1,1911,1,1,217,6,6,3,0,3,6,12,7
-1,1911,1,10,4,0,0,0,0,0,0,0,0
-1,1912,0,0,46565,0,0,0,0,0,0,0,0
-1,1912,0,1,139,0,0,0,0,0,0,0,0
-1,1912,0,10,10,0,0,0,0,0,0,0,0
-1,1912,1,0,8344,3,3,1,0,1,3,3,1
-1,1912,1,1,263,2,2,2,0,1,2,6,5
-1,1912,1,10,4,0,0,0,0,0,0,0,0
-1,1913,0,0,49542,0,0,0,0,0,0,0,0
-1,1913,0,1,141,0,0,0,0,0,0,0,0
-1,1913,0,10,8,0,0,0,0,0,0,0,0
-1,1913,1,0,8185,4,4,1,0,2,4,9,1
-1,1913,1,1,280,4,4,0,0,2,4,37,0
-1,1913,1,10,9,0,0,0,0,0,0,0,0
-1,1914,0,0,50532,1,1,0,0,0,1,1,0
-1,1914,0,1,164,0,0,0,0,0,0,0,0
-1,1914,0,10,6,0,0,0,0,0,0,0,0
-1,1914,0,50,3,0,0,0,0,0,0,0,0
-1,1914,1,0,8930,7,7,2,0,4,7,37,6
-1,1914,1,1,233,4,4,2,0,1,4,11,3
-1,1914,1,10,5,0,0,0,0,0,0,0,0
-1,1914,1,50,1,0,0,0,0,0,0,0,0
-1,1915,0,0,49099,0,0,0,0,0,0,0,0
-1,1915,0,1,112,0,0,0,0,0,0,0,0
-1,1915,0,10,6,0,0,0,0,0,0,0,0
-1,1915,0,50,2,0,0,0,0,0,0,0,0
-1,1915,1,0,8265,6,6,4,0,2,6,12,6
-1,1915,1,1,249,3,3,1,0,2,3,7,1
-1,1915,1,10,6,1,1,0,0,1,1,14,0
-1,1916,0,0,48823,0,0,0,0,0,0,0,0
-1,1916,0,1,98,0,0,0,0,0,0,0,0
-1,1916,0,10,10,0,0,0,0,0,0,0,0
-1,1916,0,50,5,0,0,0,0,0,0,0,0
-1,1916,1,0,7840,3,3,2,0,1,3,6,2
-1,1916,1,1,213,4,4,2,1,2,4,29,10
-1,1916,1,10,5,0,0,0,0,0,0,0,0
-1,1917,0,0,41948,1,1,0,0,0,1,1,0
-1,1917,0,1,108,0,0,0,0,0,0,0,0
-1,1917,0,10,5,0,0,0,0,0,0,0,0
-1,1917,1,0,7621,2,2,0,0,2,2,5,0
-1,1917,1,1,237,3,3,2,0,1,3,4,2
-1,1917,1,10,8,1,1,0,0,0,1,1,0
-1,1917,1,50,1,0,0,0,0,0,0,0,0
-1,1918,0,0,49901,0,0,0,0,0,0,0,0
-1,1918,0,1,137,0,0,0,0,0,0,0,0
-1,1918,0,10,2,0,0,0,0,0,0,0,0
-1,1918,0,50,2,0,0,0,0,0,0,0,0
-1,1918,1,0,7507,5,5,1,0,2,5,11,1
-1,1918,1,1,228,2,2,2,0,2,2,7,6
-1,1918,1,10,8,0,0,0,0,0,0,0,0
-1,1919,0,0,55423,0,0,0,0,0,0,0,0
-1,1919,0,1,104,0,0,0,0,0,0,0,0
-1,1919,0,10,4,0,0,0,0,0,0,0,0
-1,1919,0,50,2,0,0,0,0,0,0,0,0
-1,1919,1,0,7563,6,6,1,0,4,6,16,1
-1,1919,1,1,219,1,1,0,0,0,1,4,0
-1,1919,1,10,7,0,0,0,0,0,0,0,0
-1,1920,0,0,56012,0,0,0,0,0,0,0,0
-1,1920,0,1,122,0,0,0,0,0,0,0,0
-1,1920,0,10,4,0,0,0,0,0,0,0,0
-1,1920,0,50,2,0,0,0,0,0,0,0,0
-1,1920,1,0,8398,5,5,2,0,4,5,16,4
-1,1920,1,1,248,2,2,1,0,1,2,3,2
-1,1920,1,10,5,0,0,0,0,0,0,0,0
-1,1921,0,0,48840,0,0,0,0,0,0,0,0
-1,1921,0,1,148,0,0,0,0,0,0,0,0
-1,1921,0,10,5,0,0,0,0,0,0,0,0
-1,1921,0,50,1,0,0,0,0,0,0,0,0
-1,1921,1,0,8362,10,10,2,0,6,10,51,5
-1,1921,1,1,303,7,7,3,0,2,7,35,3
-1,1921,1,10,12,0,0,0,0,0,0,0,0
-1,1921,1,50,3,0,0,0,0,0,0,0,0
-1,1922,0,0,51885,0,0,0,0,0,0,0,0
-1,1922,0,1,190,0,0,0,0,0,0,0,0
-1,1922,0,10,5,0,0,0,0,0,0,0,0
-1,1922,0,50,2,0,0,0,0,0,0,0,0
-1,1922,1,0,8375,5,5,2,0,1,5,12,4
-1,1922,1,1,322,3,3,1,0,0,3,6,4
-1,1922,1,10,9,0,0,0,0,0,0,0,0
-1,1922,1,50,3,1,1,0,0,1,1,1,0
-1,1923,0,0,49523,0,0,0,0,0,0,0,0
-1,1923,0,1,117,0,0,0,0,0,0,0,0
-1,1923,0,10,4,0,0,0,0,0,0,0,0
-1,1923,0,50,1,0,0,0,0,0,0,0,0
-1,1923,1,0,8596,4,4,2,0,2,4,7,4
-1,1923,1,1,308,2,2,2,0,1,2,3,3
-1,1923,1,10,10,0,0,0,0,0,0,0,0
-1,1923,1,50,3,0,0,0,0,0,0,0,0
-1,1924,0,0,48402,1,1,1,0,0,1,3,3
-1,1924,0,1,162,0,0,0,0,0,0,0,0
-1,1924,0,10,5,0,0,0,0,0,0,0,0
-1,1924,0,50,2,0,0,0,0,0,0,0,0
-1,1924,1,0,9493,7,7,3,0,3,7,23,6
-1,1924,1,1,322,1,1,1,0,0,1,1,1
-1,1924,1,10,13,0,0,0,0,0,0,0,0
-1,1925,0,0,51029,0,0,0,0,0,0,0,0
-1,1925,0,1,121,0,0,0,0,0,0,0,0
-1,1925,0,10,5,0,0,0,0,0,0,0,0
-1,1925,0,50,4,0,0,0,0,0,0,0,0
-1,1925,1,0,9667,5,5,1,0,2,5,14,1
-1,1925,1,1,322,7,7,2,0,2,7,18,3
-1,1925,1,10,13,2,2,1,1,1,2,4,3
-1,1925,1,50,4,0,0,0,0,0,0,0,0
-1,1926,0,0,49094,1,1,0,0,1,1,2,0
-1,1926,0,1,143,0,0,0,0,0,0,0,0
-1,1926,0,10,10,0,0,0,0,0,0,0,0
-1,1926,0,50,1,0,0,0,0,0,0,0,0
-1,1926,1,0,10578,17,17,5,0,6,17,47,10
-1,1926,1,1,403,5,5,5,1,2,5,31,13
-1,1926,1,10,11,0,0,0,0,0,0,0,0
-1,1926,1,50,2,0,0,0,0,0,0,0,0
-1,1927,0,0,50286,0,0,0,0,0,0,0,0
-1,1927,0,1,127,1,1,0,0,0,1,1,0
-1,1927,0,10,5,0,0,0,0,0,0,0,0
-1,1927,0,50,2,0,0,0,0,0,0,0,0
-1,1927,1,0,11008,5,5,2,0,3,5,18,4
-1,1927,1,1,365,9,9,7,0,5,9,31,14
-1,1927,1,10,11,1,1,0,0,0,1,1,0
-1,1927,1,50,1,1,1,1,1,1,1,4,4
-1,1928,0,0,48433,0,0,0,0,0,0,0,0
-1,1928,0,1,180,0,0,0,0,0,0,0,0
-1,1928,0,10,7,0,0,0,0,0,0,0,0
-1,1928,0,50,3,0,0,0,0,0,0,0,0
-1,1928,1,0,11151,5,5,4,0,3,5,18,14
-1,1928,1,1,399,2,2,0,0,1,2,3,0
-1,1928,1,10,19,0,0,0,0,0,0,0,0
-1,1928,1,50,3,0,0,0,0,0,0,0,0
-1,1929,0,0,50808,0,0,0,0,0,0,0,0
-1,1929,0,1,185,0,0,0,0,0,0,0,0
-1,1929,0,10,11,0,0,0,0,0,0,0,0
-1,1929,1,0,11477,9,9,1,0,2,9,12,1
-1,1929,1,1,373,1,1,1,0,0,1,1,1
-1,1929,1,10,6,0,0,0,0,0,0,0,0
-1,1930,0,0,60318,1,1,0,0,0,1,1,0
-1,1930,0,1,147,0,0,0,0,0,0,0,0
-1,1930,0,10,10,0,0,0,0,0,0,0,0
-1,1930,0,50,4,0,0,0,0,0,0,0,0
-1,1930,1,0,11794,7,7,2,1,2,7,12,2
-1,1930,1,1,380,2,2,1,0,0,2,3,1
-1,1930,1,10,12,0,0,0,0,0,0,0,0
-1,1930,1,50,2,0,0,0,0,0,0,0,0
-1,1931,0,0,47381,0,0,0,0,0,0,0,0
-1,1931,0,1,137,0,0,0,0,0,0,0,0
-1,1931,0,10,11,0,0,0,0,0,0,0,0
-1,1931,0,50,5,0,0,0,0,0,0,0,0
-1,1931,1,0,11914,2,2,1,0,0,2,2,1
-1,1931,1,1,416,7,7,4,0,4,7,23,4
-1,1931,1,10,17,0,0,0,0,0,0,0,0
-1,1931,1,50,1,1,1,1,1,1,1,1,1
-1,1932,0,0,46667,0,0,0,0,0,0,0,0
-1,1932,0,1,158,1,1,0,0,1,1,1,0
-1,1932,0,10,14,0,0,0,0,0,0,0,0
-1,1932,0,50,5,0,0,0,0,0,0,0,0
-1,1932,1,0,11949,7,7,1,1,1,7,17,1
-1,1932,1,1,354,3,3,1,0,1,3,3,1
-1,1932,1,10,10,0,0,0,0,0,0,0,0
-1,1932,1,50,3,0,0,0,0,0,0,0,0
-1,1933,0,0,41505,0,0,0,0,0,0,0,0
-1,1933,0,1,145,0,0,0,0,0,0,0,0
-1,1933,0,10,7,0,0,0,0,0,0,0,0
-1,1933,0,50,1,0,0,0,0,0,0,0,0
-1,1933,1,0,11612,5,5,1,0,2,5,14,3
-1,1933,1,1,453,5,5,2,1,3,5,31,2
-1,1933,1,10,7,0,0,0,0,0,0,0,0
-1,1933,1,50,1,0,0,0,0,0,0,0,0
-1,1934,0,0,44805,0,0,0,0,0,0,0,0
-1,1934,0,1,122,0,0,0,0,0,0,0,0
-1,1934,0,10,6,0,0,0,0,0,0,0,0
-1,1934,0,50,6,0,0,0,0,0,0,0,0
-1,1934,1,0,11647,14,14,3,0,9,14,19,3
-1,1934,1,1,408,4,4,3,1,1,4,29,10
-1,1934,1,10,13,1,1,1,0,0,1,1,1
-1,1935,0,0,49005,1,1,1,0,0,1,2,1
-1,1935,0,1,147,1,1,1,0,1,1,2,2
-1,1935,0,10,7,0,0,0,0,0,0,0,0
-1,1935,0,50,3,0,0,0,0,0,0,0,0
-1,1935,1,0,11844,10,10,3,0,6,10,19,3
-1,1935,1,1,414,4,4,3,2,2,4,5,3
-1,1935,1,10,13,1,1,1,0,0,1,1,1
-1,1935,1,50,1,0,0,0,0,0,0,0,0
-1,1936,0,0,47730,0,0,0,0,0,0,0,0
-1,1936,0,1,160,0,0,0,0,0,0,0,0
-1,1936,0,10,14,0,0,0,0,0,0,0,0
-1,1936,0,50,3,0,0,0,0,0,0,0,0
-1,1936,1,0,11713,9,9,4,0,3,9,14,7
-1,1936,1,1,419,2,2,0,0,1,2,17,0
-1,1936,1,10,22,0,0,0,0,0,0,0,0
-1,1936,1,50,1,1,1,0,0,1,1,5,0
-1,1937,0,0,49316,0,0,0,0,0,0,0,0
-1,1937,0,1,147,0,0,0,0,0,0,0,0
-1,1937,0,10,5,0,0,0,0,0,0,0,0
-1,1937,0,50,4,0,0,0,0,0,0,0,0
-1,1937,1,0,11932,5,5,2,0,2,5,6,2
-1,1937,1,1,417,3,3,2,0,1,3,17,6
-1,1937,1,10,10,1,1,0,0,0,1,1,0
-1,1938,0,0,65876,0,0,0,0,0,0,0,0
-1,1938,0,1,145,1,1,0,0,1,1,1,0
-1,1938,0,10,10,0,0,0,0,0,0,0,0
-1,1938,0,50,4,0,0,0,0,0,0,0,0
-1,1938,1,0,12009,11,11,3,0,8,11,29,11
-1,1938,1,1,393,4,4,2,0,3,4,10,3
-1,1938,1,10,14,0,0,0,0,0,0,0,0
-1,1938,1,50,4,0,0,0,0,0,0,0,0
-1,1939,0,0,47189,0,0,0,0,0,0,0,0
-1,1939,0,1,125,0,0,0,0,0,0,0,0
-1,1939,0,10,12,0,0,0,0,0,0,0,0
-1,1939,0,50,3,0,0,0,0,0,0,0,0
-1,1939,1,0,12237,15,15,4,0,2,15,21,4
-1,1939,1,1,391,3,3,2,1,2,3,30,23
-1,1939,1,10,13,0,0,0,0,0,0,0,0
-1,1939,1,50,4,0,0,0,0,0,0,0,0
-1,1940,0,0,46227,0,0,0,0,0,0,0,0
-1,1940,0,1,149,0,0,0,0,0,0,0,0
-1,1940,0,10,6,0,0,0,0,0,0,0,0
-1,1940,0,50,3,0,0,0,0,0,0,0,0
-1,1940,1,0,11976,12,12,3,0,1,12,23,4
-1,1940,1,1,410,2,2,1,0,1,2,7,1
-1,1940,1,10,14,0,0,0,0,0,0,0,0
-1,1940,1,50,2,0,0,0,0,0,0,0,0
-1,1941,0,0,41826,0,0,0,0,0,0,0,0
-1,1941,0,1,137,0,0,0,0,0,0,0,0
-1,1941,0,10,11,0,0,0,0,0,0,0,0
-1,1941,0,50,1,0,0,0,0,0,0,0,0
-1,1941,1,0,10435,6,6,1,0,1,6,13,1
-1,1941,1,1,385,1,1,0,0,0,1,1,0
-1,1941,1,10,12,0,0,0,0,0,0,0,0
-1,1941,1,50,1,0,0,0,0,0,0,0,0
-1,1942,0,0,31634,0,0,0,0,0,0,0,0
-1,1942,0,1,123,0,0,0,0,0,0,0,0
-1,1942,0,10,8,1,1,1,0,0,1,1,1
-1,1942,0,50,2,0,0,0,0,0,0,0,0
-1,1942,1,0,9926,7,7,1,0,2,7,8,1
-1,1942,1,1,429,3,3,1,0,1,3,4,1
-1,1942,1,10,28,0,0,0,0,0,0,0,0
-1,1942,1,50,3,1,1,0,0,0,1,1,0
-1,1943,0,0,31373,0,0,0,0,0,0,0,0
-1,1943,0,1,120,0,0,0,0,0,0,0,0
-1,1943,0,10,11,0,0,0,0,0,0,0,0
-1,1943,0,50,1,0,0,0,0,0,0,0,0
-1,1943,1,0,9578,9,9,3,0,2,9,14,3
-1,1943,1,1,396,1,1,0,0,0,1,1,0
-1,1943,1,10,16,1,1,0,0,0,1,1,0
-1,1943,1,50,7,0,0,0,0,0,0,0,0
-1,1944,0,0,33138,0,0,0,0,0,0,0,0
-1,1944,0,1,119,0,0,0,0,0,0,0,0
-1,1944,0,10,6,0,0,0,0,0,0,0,0
-1,1944,0,50,3,0,0,0,0,0,0,0,0
-1,1944,1,0,8622,7,7,3,1,2,7,11,3
-1,1944,1,1,328,2,2,2,0,0,2,16,16
-1,1944,1,10,12,0,0,0,0,0,0,0,0
-1,1944,1,50,1,0,0,0,0,0,0,0,0
-1,1945,0,0,32919,0,0,0,0,0,0,0,0
-1,1945,0,1,113,0,0,0,0,0,0,0,0
-1,1945,0,10,4,0,0,0,0,0,0,0,0
-1,1945,0,50,4,0,0,0,0,0,0,0,0
-1,1945,1,0,6880,5,5,1,0,3,5,11,1
-1,1945,1,1,270,2,2,1,0,1,2,4,2
-1,1945,1,10,17,0,0,0,0,0,0,0,0
-1,1945,1,50,3,0,0,0,0,0,0,0,0
-1,1946,0,0,33989,0,0,0,0,0,0,0,0
-1,1946,0,1,126,0,0,0,0,0,0,0,0
-1,1946,0,10,10,0,0,0,0,0,0,0,0
-1,1946,0,50,2,0,0,0,0,0,0,0,0
-1,1946,1,0,8077,9,9,5,0,4,9,15,8
-1,1946,1,1,361,5,5,2,0,2,5,23,4
-1,1946,1,10,28,2,2,1,1,0,2,24,22
-1,1946,1,50,11,1,1,0,0,1,1,1,0
-1,1947,0,0,35497,2,2,1,0,0,2,5,4
-1,1947,0,1,159,1,1,0,0,1,1,1,0
-1,1947,0,10,13,0,0,0,0,0,0,0,0
-1,1947,0,50,1,0,0,0,0,0,0,0,0
-1,1947,1,0,8874,5,5,2,1,1,5,7,3
-1,1947,1,1,495,2,2,0,0,0,2,2,0
-1,1947,1,10,15,0,0,0,0,0,0,0,0
-1,1947,1,50,7,1,1,1,1,0,1,2,2
-1,1948,0,0,35286,0,0,0,0,0,0,0,0
-1,1948,0,1,170,0,0,0,0,0,0,0,0
-1,1948,0,10,15,0,0,0,0,0,0,0,0
-1,1948,0,50,1,0,0,0,0,0,0,0,0
-1,1948,1,0,10550,6,6,2,0,2,6,43,5
-1,1948,1,1,504,0,0,0,0,0,0,0,0
-1,1948,1,10,31,1,1,1,1,0,1,1,1
-1,1948,1,50,6,1,1,1,1,1,1,1,1
-1,1949,0,0,39921,2,2,1,0,1,2,26,1
-1,1949,0,1,220,0,0,0,0,0,0,0,0
-1,1949,0,10,24,0,0,0,0,0,0,0,0
-1,1949,0,50,6,2,2,2,0,1,2,4,4
-1,1949,1,0,10583,9,9,3,0,3,9,17,5
-1,1949,1,1,510,0,0,0,0,0,0,0,0
-1,1949,1,10,24,0,0,0,0,0,0,0,0
-1,1949,1,50,5,0,0,0,0,0,0,0,0
-1,1950,0,0,56032,1,1,1,0,1,1,3,3
-1,1950,0,1,246,1,1,1,1,1,1,4,4
-1,1950,0,10,19,0,0,0,0,0,0,0,0
-1,1950,0,50,10,0,0,0,0,0,0,0,0
-1,1950,1,0,12332,11,11,5,0,4,11,61,32
-1,1950,1,1,626,5,5,0,0,1,5,7,0
-1,1950,1,10,28,1,1,1,1,1,1,1,1
-1,1950,1,50,7,0,0,0,0,0,0,0,0
-1,1951,0,0,40020,0,0,0,0,0,0,0,0
-1,1951,0,1,237,0,0,0,0,0,0,0,0
-1,1951,0,10,22,0,0,0,0,0,0,0,0
-1,1951,0,50,3,0,0,0,0,0,0,0,0
-1,1951,1,0,12700,11,11,4,0,2,11,23,5
-1,1951,1,1,661,6,6,2,0,4,6,57,2
-1,1951,1,10,24,0,0,0,0,0,0,0,0
-1,1951,1,50,7,0,0,0,0,0,0,0,0
-1,1952,0,0,44812,1,1,1,0,0,1,2,2
-1,1952,0,1,299,1,1,1,1,1,1,2,2
-1,1952,0,10,16,0,0,0,0,0,0,0,0
-1,1952,0,50,10,1,1,1,1,1,1,12,12
-1,1952,1,0,13081,13,13,3,0,4,13,40,11
-1,1952,1,1,666,3,3,1,1,0,3,4,2
-1,1952,1,10,23,1,1,1,1,1,1,4,3
-1,1952,1,50,10,1,1,1,1,1,1,4,4
-1,1953,0,0,44590,0,0,0,0,0,0,0,0
-1,1953,0,1,307,2,2,2,0,0,2,5,4
-1,1953,0,10,16,0,0,0,0,0,0,0,0
-1,1953,0,50,4,0,0,0,0,0,0,0,0
-1,1953,1,0,14788,16,16,9,0,5,16,44,12
-1,1953,1,1,796,4,4,1,0,3,4,8,1
-1,1953,1,10,36,0,0,0,0,0,0,0,0
-1,1953,1,50,5,0,0,0,0,0,0,0,0
-1,1954,0,0,42275,1,1,1,0,1,1,2,2
-1,1954,0,1,321,1,1,1,0,1,1,1,1
-1,1954,0,10,17,0,0,0,0,0,0,0,0
-1,1954,0,50,7,0,0,0,0,0,0,0,0
-1,1954,1,0,15102,8,8,4,0,4,8,297,177
-1,1954,1,1,740,3,3,1,1,1,3,6,4
-1,1954,1,10,32,1,1,1,1,1,1,2,2
-1,1954,1,50,8,0,0,0,0,0,0,0,0
-1,1955,0,0,43084,4,4,1,0,2,4,6,3
-1,1955,0,1,359,1,1,1,1,0,1,2,2
-1,1955,0,10,25,0,0,0,0,0,0,0,0
-1,1955,0,50,8,0,0,0,0,0,0,0,0
-1,1955,1,0,15854,9,9,7,0,6,9,18,7
-1,1955,1,1,723,2,2,2,0,1,2,9,9
-1,1955,1,10,21,0,0,0,0,0,0,0,0
-1,1955,1,50,5,0,0,0,0,0,0,0,0
-1,1956,0,0,39633,0,0,0,0,0,0,0,0
-1,1956,0,1,320,0,0,0,0,0,0,0,0
-1,1956,0,10,32,0,0,0,0,0,0,0,0
-1,1956,0,50,13,2,2,1,0,0,2,2,1
-1,1956,1,0,15538,17,17,5,0,8,17,201,8
-1,1956,1,1,804,0,0,0,0,0,0,0,0
-1,1956,1,10,28,1,1,1,0,1,1,1,1
-1,1956,1,50,8,1,1,1,0,1,1,2,2
-1,1957,0,0,45085,6,6,4,3,4,6,9,7
-1,1957,0,1,360,1,1,1,0,1,1,2,2
-1,1957,0,10,25,0,0,0,0,0,0,0,0
-1,1957,0,50,11,0,0,0,0,0,0,0,0
-1,1957,1,0,17812,10,10,4,0,4,10,42,16
-1,1957,1,1,838,3,3,2,0,1,3,5,2
-1,1957,1,10,38,0,0,0,0,0,0,0,0
-1,1957,1,50,8,0,0,0,0,0,0,0,0
-1,1958,0,0,46998,4,4,3,0,1,4,5,4
-1,1958,0,1,438,1,1,0,0,0,1,1,0
-1,1958,0,10,39,1,1,1,0,1,1,1,1
-1,1958,0,50,11,1,1,1,0,0,1,1,1
-1,1958,1,0,17055,18,18,6,1,10,18,89,8
-1,1958,1,1,846,3,3,3,1,2,3,5,5
-1,1958,1,10,43,0,0,0,0,0,0,0,0
-1,1958,1,50,13,0,0,0,0,0,0,0,0
-1,1959,0,0,50786,2,2,1,0,1,2,4,2
-1,1959,0,1,438,0,0,0,0,0,0,0,0
-1,1959,0,10,25,0,0,0,0,0,0,0,0
-1,1959,0,50,9,0,0,0,0,0,0,0,0
-1,1959,1,0,17169,21,21,6,0,8,21,104,13
-1,1959,1,1,938,2,2,1,0,0,2,2,1
-1,1959,1,10,38,1,1,1,1,0,1,11,11
-1,1959,1,50,9,1,1,1,0,1,1,2,2
-1,1960,0,0,58151,0,0,0,0,0,0,0,0
-1,1960,0,1,437,0,0,0,0,0,0,0,0
-1,1960,0,10,46,1,1,0,0,0,1,2,0
-1,1960,0,50,13,1,1,1,1,1,1,7,6
-1,1960,1,0,19792,27,27,12,1,14,27,210,145
-1,1960,1,1,915,4,4,3,2,0,4,7,6
-1,1960,1,10,43,1,1,1,1,1,1,31,28
-1,1960,1,50,8,1,1,1,0,1,1,10,10
-1,1961,0,0,51687,3,3,2,1,1,3,4,3
-1,1961,0,1,524,2,2,1,0,1,2,2,1
-1,1961,0,10,49,5,5,2,1,2,5,11,6
-1,1961,0,50,10,1,1,1,0,0,1,1,1
-1,1961,1,0,18828,11,11,5,0,1,11,17,7
-1,1961,1,1,943,2,2,1,1,1,2,2,1
-1,1961,1,10,49,0,0,0,0,0,0,0,0
-1,1961,1,50,6,0,0,0,0,0,0,0,0
-1,1962,0,0,53541,3,3,1,0,2,3,430,428
-1,1962,0,1,488,1,1,1,1,0,1,1,1
-1,1962,0,10,39,1,1,1,1,1,1,1,1
-1,1962,0,50,15,2,2,1,0,1,2,6,2
-1,1962,1,0,19352,22,22,7,1,10,22,92,19
-1,1962,1,1,1080,3,3,2,0,1,3,5,3
-1,1962,1,10,34,0,0,0,0,0,0,0,0
-1,1962,1,50,12,0,0,0,0,0,0,0,0
-1,1963,0,0,54727,6,6,3,0,1,6,18,5
-1,1963,0,1,673,2,2,0,0,0,2,3,0
-1,1963,0,10,54,1,1,1,0,0,1,6,6
-1,1963,0,50,16,2,2,2,2,1,2,10,10
-1,1963,1,0,21112,17,17,8,1,8,17,61,20
-1,1963,1,1,1076,2,2,2,0,1,2,2,2
-1,1963,1,10,41,1,1,1,0,0,1,2,2
-1,1963,1,50,9,0,0,0,0,0,0,0,0
-1,1964,0,0,59330,1,1,1,0,1,1,1,1
-1,1964,0,1,647,2,2,2,2,1,2,3,3
-1,1964,0,10,59,2,2,1,0,1,2,4,3
-1,1964,0,50,18,0,0,0,0,0,0,0,0
-1,1964,1,0,21999,30,30,13,1,14,30,191,47
-1,1964,1,1,1257,3,3,0,0,2,3,13,0
-1,1964,1,10,54,0,0,0,0,0,0,0,0
-1,1964,1,50,14,1,1,1,1,0,1,1,1
